customerNumber,customerName,productCode,productName,productLine,quantityOrdered,quantityInStock,warehouseCode,warehouseName,orderNumber,orderDate,requiredDate,shippedDate,status,comments,customerNumber,contactLastName,contactFirstName,addressLine1,city,state,postalCode,country
187,"AV Stores, Co.",S18_4933,1957 Ford Thunderbird,Classic Cars,42,3209,b,East,10110,2003-03-18,2003-03-24,2003-03-20,Shipped,NULL,187,Ashworth,Rachel,Fauntleroy Circus,Manchester,NULL,EC2 5NT,UK
187,"AV Stores, Co.",S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,36,1005,b,East,10110,2003-03-18,2003-03-24,2003-03-20,Shipped,NULL,187,Ashworth,Rachel,Fauntleroy Circus,Manchester,NULL,EC2 5NT,UK
187,"AV Stores, Co.",S24_1628,1966 Shelby Cobra 427 S/C,Classic Cars,29,8197,b,East,10110,2003-03-18,2003-03-24,2003-03-20,Shipped,NULL,187,Ashworth,Rachel,Fauntleroy Circus,Manchester,NULL,EC2 5NT,UK
187,"AV Stores, Co.",S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,20,7332,c,West,10110,2003-03-18,2003-03-24,2003-03-20,Shipped,NULL,187,Ashworth,Rachel,Fauntleroy Circus,Manchester,NULL,EC2 5NT,UK
187,"AV Stores, Co.",S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,39,2847,c,West,10110,2003-03-18,2003-03-24,2003-03-20,Shipped,NULL,187,Ashworth,Rachel,Fauntleroy Circus,Manchester,NULL,EC2 5NT,UK
187,"AV Stores, Co.",S24_2766,1949 Jaguar XK 120,Classic Cars,43,2350,b,East,10110,2003-03-18,2003-03-24,2003-03-20,Shipped,NULL,187,Ashworth,Rachel,Fauntleroy Circus,Manchester,NULL,EC2 5NT,UK
187,"AV Stores, Co.",S24_2887,1952 Citroen-15CV,Classic Cars,46,1452,b,East,10110,2003-03-18,2003-03-24,2003-03-20,Shipped,NULL,187,Ashworth,Rachel,Fauntleroy Circus,Manchester,NULL,EC2 5NT,UK
187,"AV Stores, Co.",S24_3191,1969 Chevrolet Camaro Z28,Classic Cars,27,4695,b,East,10110,2003-03-18,2003-03-24,2003-03-20,Shipped,NULL,187,Ashworth,Rachel,Fauntleroy Circus,Manchester,NULL,EC2 5NT,UK
187,"AV Stores, Co.",S24_3432,2002 Chevy Corvette,Classic Cars,37,9446,b,East,10110,2003-03-18,2003-03-24,2003-03-20,Shipped,NULL,187,Ashworth,Rachel,Fauntleroy Circus,Manchester,NULL,EC2 5NT,UK
187,"AV Stores, Co.",S24_3969,1936 Mercedes Benz 500k Roadster,Vintage Cars,48,2081,c,West,10110,2003-03-18,2003-03-24,2003-03-20,Shipped,NULL,187,Ashworth,Rachel,Fauntleroy Circus,Manchester,NULL,EC2 5NT,UK
144,"Volvo Model Replicas, Co",S10_1949,1952 Alpine Renault 1300,Classic Cars,29,7305,b,East,10112,2003-03-24,2003-04-03,2003-03-29,Shipped,"Customer requested that ad materials (such as posters, pamphlets) be included in the shippment",144,Berglund,Christina ,Berguvsvägen  8,Luleå,NULL,S-958 22,Sweden
144,"Volvo Model Replicas, Co",S18_2949,1913 Ford Model T Speedster,Vintage Cars,23,4189,c,West,10112,2003-03-24,2003-04-03,2003-03-29,Shipped,"Customer requested that ad materials (such as posters, pamphlets) be included in the shippment",144,Berglund,Christina ,Berguvsvägen  8,Luleå,NULL,S-958 22,Sweden
129,Mini Wheels Co.,S18_1342,1937 Lincoln Berline,Vintage Cars,33,8693,c,West,10111,2003-03-25,2003-03-31,2003-03-30,Shipped,NULL,129,Murphy,Julie,5557 North Pendale Street,San Francisco,CA,94217,USA
129,Mini Wheels Co.,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,48,8635,c,West,10111,2003-03-25,2003-03-31,2003-03-30,Shipped,NULL,129,Murphy,Julie,5557 North Pendale Street,San Francisco,CA,94217,USA
129,Mini Wheels Co.,S18_2957,1934 Ford V8 Coupe,Vintage Cars,28,5649,c,West,10111,2003-03-25,2003-03-31,2003-03-30,Shipped,NULL,129,Murphy,Julie,5557 North Pendale Street,San Francisco,CA,94217,USA
129,Mini Wheels Co.,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,43,5992,c,West,10111,2003-03-25,2003-03-31,2003-03-30,Shipped,NULL,129,Murphy,Julie,5557 North Pendale Street,San Francisco,CA,94217,USA
129,Mini Wheels Co.,S18_3320,1917 Maxwell Touring Car,Vintage Cars,39,7913,c,West,10111,2003-03-25,2003-03-31,2003-03-30,Shipped,NULL,129,Murphy,Julie,5557 North Pendale Street,San Francisco,CA,94217,USA
129,Mini Wheels Co.,S24_4258,1936 Chrysler Airflow,Vintage Cars,26,4710,c,West,10111,2003-03-25,2003-03-31,2003-03-30,Shipped,NULL,129,Murphy,Julie,5557 North Pendale Street,San Francisco,CA,94217,USA
124,Mini Gifts Distributors Ltd.,S12_1666,1958 Setra Bus,Trucks and Buses,21,1579,d,South,10113,2003-03-26,2003-04-02,2003-03-27,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_1097,1940 Ford Pickup Truck,Trucks and Buses,49,2613,d,South,10113,2003-03-26,2003-04-02,2003-03-27,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_4668,1939 Cadillac Limousine,Vintage Cars,50,6645,c,West,10113,2003-03-26,2003-04-02,2003-03-27,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,23,814,d,South,10113,2003-03-26,2003-04-02,2003-03-27,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
172,"La Corne D'abondance, Co.",S10_4962,1962 LanciaA Delta 16V,Classic Cars,31,6791,b,East,10114,2003-04-01,2003-04-07,2003-04-02,Shipped,NULL,172,Bertrand,Marie,"265, boulevard Charonne",Paris,NULL,75012,France
172,"La Corne D'abondance, Co.",S18_2319,1964 Mercedes Tour Bus,Trucks and Buses,39,8258,d,South,10114,2003-04-01,2003-04-07,2003-04-02,Shipped,NULL,172,Bertrand,Marie,"265, boulevard Charonne",Paris,NULL,75012,France
172,"La Corne D'abondance, Co.",S18_2432,1926 Ford Fire Engine,Trucks and Buses,45,2018,d,South,10114,2003-04-01,2003-04-07,2003-04-02,Shipped,NULL,172,Bertrand,Marie,"265, boulevard Charonne",Paris,NULL,75012,France
172,"La Corne D'abondance, Co.",S18_3232,1992 Ferrari 360 Spider red,Classic Cars,48,8347,b,East,10114,2003-04-01,2003-04-07,2003-04-02,Shipped,NULL,172,Bertrand,Marie,"265, boulevard Charonne",Paris,NULL,75012,France
172,"La Corne D'abondance, Co.",S18_4600,1940s Ford truck,Trucks and Buses,41,3128,d,South,10114,2003-04-01,2003-04-07,2003-04-02,Shipped,NULL,172,Bertrand,Marie,"265, boulevard Charonne",Paris,NULL,75012,France
172,"La Corne D'abondance, Co.",S24_2300,1962 Volkswagen Microbus,Trucks and Buses,21,2327,d,South,10114,2003-04-01,2003-04-07,2003-04-02,Shipped,NULL,172,Bertrand,Marie,"265, boulevard Charonne",Paris,NULL,75012,France
172,"La Corne D'abondance, Co.",S24_2840,1958 Chevy Corvette Limited Edition,Classic Cars,24,2542,b,East,10114,2003-04-01,2003-04-07,2003-04-02,Shipped,NULL,172,Bertrand,Marie,"265, boulevard Charonne",Paris,NULL,75012,France
172,"La Corne D'abondance, Co.",S32_1268,1980’s GM Manhattan Express,Trucks and Buses,32,5099,d,South,10114,2003-04-01,2003-04-07,2003-04-02,Shipped,NULL,172,Bertrand,Marie,"265, boulevard Charonne",Paris,NULL,75012,France
172,"La Corne D'abondance, Co.",S32_2509,1954 Greyhound Scenicruiser,Trucks and Buses,28,2874,d,South,10114,2003-04-01,2003-04-07,2003-04-02,Shipped,NULL,172,Bertrand,Marie,"265, boulevard Charonne",Paris,NULL,75012,France
172,"La Corne D'abondance, Co.",S700_2824,1982 Camaro Z28,Classic Cars,42,6934,b,East,10114,2003-04-01,2003-04-07,2003-04-02,Shipped,NULL,172,Bertrand,Marie,"265, boulevard Charonne",Paris,NULL,75012,France
424,Classic Legends Inc.,S12_4473,1957 Chevy Pickup,Trucks and Buses,46,6125,d,South,10115,2003-04-04,2003-04-12,2003-04-07,Shipped,NULL,424,Hernandez,Maria,5905 Pompton St.,NYC,NY,10022,USA
424,Classic Legends Inc.,S18_2238,1998 Chrysler Plymouth Prowler,Classic Cars,46,4724,b,East,10115,2003-04-04,2003-04-12,2003-04-07,Shipped,NULL,424,Hernandez,Maria,5905 Pompton St.,NYC,NY,10022,USA
424,Classic Legends Inc.,S24_1444,1970 Dodge Coronet,Classic Cars,47,4074,b,East,10115,2003-04-04,2003-04-12,2003-04-07,Shipped,NULL,424,Hernandez,Maria,5905 Pompton St.,NYC,NY,10022,USA
424,Classic Legends Inc.,S24_4048,1992 Porsche Cayenne Turbo Silver,Classic Cars,44,6582,b,East,10115,2003-04-04,2003-04-12,2003-04-07,Shipped,NULL,424,Hernandez,Maria,5905 Pompton St.,NYC,NY,10022,USA
424,Classic Legends Inc.,S50_1392,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,27,1016,d,South,10115,2003-04-04,2003-04-12,2003-04-07,Shipped,NULL,424,Hernandez,Maria,5905 Pompton St.,NYC,NY,10022,USA
381,Royale Belge,S32_3207,1950's Chicago Surface Lines Streetcar,Trains,27,8601,d,South,10116,2003-04-11,2003-04-19,2003-04-13,Shipped,NULL,381,Cartrain,Pascale ,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium
148,"Dragon Souveniers, Ltd.",S12_1108,2001 Ferrari Enzo,Classic Cars,33,3619,b,East,10117,2003-04-16,2003-04-24,2003-04-17,Shipped,NULL,148,Natividad,Eric,Bronz Sok.,Singapore,NULL,79903,Singapore
148,"Dragon Souveniers, Ltd.",S12_3148,1969 Corvair Monza,Classic Cars,43,6906,b,East,10117,2003-04-16,2003-04-24,2003-04-17,Shipped,NULL,148,Natividad,Eric,Bronz Sok.,Singapore,NULL,79903,Singapore
148,"Dragon Souveniers, Ltd.",S12_3891,1969 Ford Falcon,Classic Cars,39,1049,b,East,10117,2003-04-16,2003-04-24,2003-04-17,Shipped,NULL,148,Natividad,Eric,Bronz Sok.,Singapore,NULL,79903,Singapore
148,"Dragon Souveniers, Ltd.",S18_3140,1903 Ford Model A,Vintage Cars,26,3913,c,West,10117,2003-04-16,2003-04-24,2003-04-17,Shipped,NULL,148,Natividad,Eric,Bronz Sok.,Singapore,NULL,79903,Singapore
148,"Dragon Souveniers, Ltd.",S18_3259,Collectable Wooden Train,Trains,21,6450,d,South,10117,2003-04-16,2003-04-24,2003-04-17,Shipped,NULL,148,Natividad,Eric,Bronz Sok.,Singapore,NULL,79903,Singapore
148,"Dragon Souveniers, Ltd.",S18_4027,1970 Triumph Spitfire,Classic Cars,22,5545,b,East,10117,2003-04-16,2003-04-24,2003-04-17,Shipped,NULL,148,Natividad,Eric,Bronz Sok.,Singapore,NULL,79903,Singapore
148,"Dragon Souveniers, Ltd.",S18_4522,1904 Buick Runabout,Vintage Cars,23,8290,c,West,10117,2003-04-16,2003-04-24,2003-04-17,Shipped,NULL,148,Natividad,Eric,Bronz Sok.,Singapore,NULL,79903,Singapore
148,"Dragon Souveniers, Ltd.",S24_2011,18th century schooner,Ships,41,1898,d,South,10117,2003-04-16,2003-04-24,2003-04-17,Shipped,NULL,148,Natividad,Eric,Bronz Sok.,Singapore,NULL,79903,Singapore
148,"Dragon Souveniers, Ltd.",S50_1514,1962 City of Detroit Streetcar,Trains,21,1645,d,South,10117,2003-04-16,2003-04-24,2003-04-17,Shipped,NULL,148,Natividad,Eric,Bronz Sok.,Singapore,NULL,79903,Singapore
148,"Dragon Souveniers, Ltd.",S700_1938,The Mayflower,Ships,38,737,d,South,10117,2003-04-16,2003-04-24,2003-04-17,Shipped,NULL,148,Natividad,Eric,Bronz Sok.,Singapore,NULL,79903,Singapore
148,"Dragon Souveniers, Ltd.",S700_3962,The Queen Mary,Ships,45,5088,d,South,10117,2003-04-16,2003-04-24,2003-04-17,Shipped,NULL,148,Natividad,Eric,Bronz Sok.,Singapore,NULL,79903,Singapore
148,"Dragon Souveniers, Ltd.",S72_3212,Pont Yacht,Ships,50,414,d,South,10117,2003-04-16,2003-04-24,2003-04-17,Shipped,NULL,148,Natividad,Eric,Bronz Sok.,Singapore,NULL,79903,Singapore
216,Enaco Distributors,S700_3505,The Titanic,Ships,36,1956,d,South,10118,2003-04-21,2003-04-29,2003-04-26,Shipped,Customer has worked with some of our vendors in the past and is aware of their MSRP,216,Saavedra,Eduardo ,"Rambla de Cataluña, 23",Barcelona,NULL,8022,Spain
382,Salzburg Collectables,S10_4757,1972 Alfa Romeo GTA,Classic Cars,46,3252,b,East,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,NULL,382,Pipps,Georg ,Geislweg 14,Salzburg,NULL,5020,Austria
382,Salzburg Collectables,S18_1662,1980s Black Hawk Helicopter,Planes,43,5330,a,North,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,NULL,382,Pipps,Georg ,Geislweg 14,Salzburg,NULL,5020,Austria
382,Salzburg Collectables,S18_3029,1999 Yamaha Speed Boat,Ships,21,4259,d,South,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,NULL,382,Pipps,Georg ,Geislweg 14,Salzburg,NULL,5020,Austria
382,Salzburg Collectables,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,27,2378,c,West,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,NULL,382,Pipps,Georg ,Geislweg 14,Salzburg,NULL,5020,Austria
382,Salzburg Collectables,S24_2841,1900s Vintage Bi-Plane,Planes,41,5942,a,North,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,NULL,382,Pipps,Georg ,Geislweg 14,Salzburg,NULL,5020,Austria
382,Salzburg Collectables,S24_3151,1912 Ford Model T Delivery Wagon,Vintage Cars,35,9173,c,West,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,NULL,382,Pipps,Georg ,Geislweg 14,Salzburg,NULL,5020,Austria
382,Salzburg Collectables,S24_3420,1937 Horch 930V Limousine,Vintage Cars,20,2902,c,West,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,NULL,382,Pipps,Georg ,Geislweg 14,Salzburg,NULL,5020,Austria
382,Salzburg Collectables,S24_3816,1940 Ford Delivery Sedan,Vintage Cars,35,6621,c,West,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,NULL,382,Pipps,Georg ,Geislweg 14,Salzburg,NULL,5020,Austria
382,Salzburg Collectables,S24_3949,Corsair F4U ( Bird Cage),Planes,28,6812,a,North,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,NULL,382,Pipps,Georg ,Geislweg 14,Salzburg,NULL,5020,Austria
382,Salzburg Collectables,S700_1138,The Schooner Bluenose,Ships,25,1897,d,South,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,NULL,382,Pipps,Georg ,Geislweg 14,Salzburg,NULL,5020,Austria
382,Salzburg Collectables,S700_2047,HMS Bounty,Ships,29,3501,d,South,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,NULL,382,Pipps,Georg ,Geislweg 14,Salzburg,NULL,5020,Austria
382,Salzburg Collectables,S700_2610,The USS Constitution Ship,Ships,38,7083,d,South,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,NULL,382,Pipps,Georg ,Geislweg 14,Salzburg,NULL,5020,Austria
382,Salzburg Collectables,S700_4002,American Airlines: MD-11S,Planes,26,8820,a,North,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,NULL,382,Pipps,Georg ,Geislweg 14,Salzburg,NULL,5020,Austria
382,Salzburg Collectables,S72_1253,Boeing X-32A JSF,Planes,28,4857,a,North,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,NULL,382,Pipps,Georg ,Geislweg 14,Salzburg,NULL,5020,Austria
114,"Australian Collectors, Co.",S10_2016,1996 Moto Guzzi 1100i,Motorcycles,29,6625,a,North,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,NULL,114,Ferguson,Peter,636 St Kilda Road,Melbourne,Victoria,3004,Australia
114,"Australian Collectors, Co.",S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,46,5582,a,North,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,NULL,114,Ferguson,Peter,636 St Kilda Road,Melbourne,Victoria,3004,Australia
114,"Australian Collectors, Co.",S18_2581,P-51-D Mustang,Planes,29,992,a,North,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,NULL,114,Ferguson,Peter,636 St Kilda Road,Melbourne,Victoria,3004,Australia
114,"Australian Collectors, Co.",S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,46,4357,a,North,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,NULL,114,Ferguson,Peter,636 St Kilda Road,Melbourne,Victoria,3004,Australia
114,"Australian Collectors, Co.",S24_1578,1997 BMW R 1100 S,Motorcycles,35,7003,a,North,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,NULL,114,Ferguson,Peter,636 St Kilda Road,Melbourne,Victoria,3004,Australia
114,"Australian Collectors, Co.",S24_1785,1928 British Royal Navy Airplane,Planes,39,3627,a,North,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,NULL,114,Ferguson,Peter,636 St Kilda Road,Melbourne,Victoria,3004,Australia
114,"Australian Collectors, Co.",S24_2000,1960 BSA Gold Star DBD34,Motorcycles,34,15,a,North,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,NULL,114,Ferguson,Peter,636 St Kilda Road,Melbourne,Victoria,3004,Australia
114,"Australian Collectors, Co.",S24_4278,1900s Vintage Tri-Plane,Planes,29,2756,a,North,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,NULL,114,Ferguson,Peter,636 St Kilda Road,Melbourne,Victoria,3004,Australia
114,"Australian Collectors, Co.",S32_1374,1997 BMW F650 ST,Motorcycles,22,178,a,North,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,NULL,114,Ferguson,Peter,636 St Kilda Road,Melbourne,Victoria,3004,Australia
114,"Australian Collectors, Co.",S32_4289,1928 Ford Phaeton Deluxe,Vintage Cars,29,136,c,West,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,NULL,114,Ferguson,Peter,636 St Kilda Road,Melbourne,Victoria,3004,Australia
114,"Australian Collectors, Co.",S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,49,7062,c,West,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,NULL,114,Ferguson,Peter,636 St Kilda Road,Melbourne,Victoria,3004,Australia
114,"Australian Collectors, Co.",S700_1691,American Airlines: B767-300,Planes,47,5841,a,North,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,NULL,114,Ferguson,Peter,636 St Kilda Road,Melbourne,Victoria,3004,Australia
114,"Australian Collectors, Co.",S700_2466,America West Airlines B757-200,Planes,24,9653,a,North,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,NULL,114,Ferguson,Peter,636 St Kilda Road,Melbourne,Victoria,3004,Australia
114,"Australian Collectors, Co.",S700_2834,ATA: B757-300,Planes,24,7106,a,North,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,NULL,114,Ferguson,Peter,636 St Kilda Road,Melbourne,Victoria,3004,Australia
114,"Australian Collectors, Co.",S700_3167,F/A 18 Hornet 1/72,Planes,43,551,a,North,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,NULL,114,Ferguson,Peter,636 St Kilda Road,Melbourne,Victoria,3004,Australia
353,Reims Collectables,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,34,7933,a,North,10121,2003-05-07,2003-05-13,2003-05-13,Shipped,NULL,353,Henriot,Paul ,59 rue de l'Abbaye,Reims,NULL,51100,France
353,Reims Collectables,S12_2823,2002 Suzuki XREO,Motorcycles,50,9997,a,North,10121,2003-05-07,2003-05-13,2003-05-13,Shipped,NULL,353,Henriot,Paul ,59 rue de l'Abbaye,Reims,NULL,51100,France
353,Reims Collectables,S24_2360,1982 Ducati 900 Monster,Motorcycles,32,6840,a,North,10121,2003-05-07,2003-05-13,2003-05-13,Shipped,NULL,353,Henriot,Paul ,59 rue de l'Abbaye,Reims,NULL,51100,France
353,Reims Collectables,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,25,3341,a,North,10121,2003-05-07,2003-05-13,2003-05-13,Shipped,NULL,353,Henriot,Paul ,59 rue de l'Abbaye,Reims,NULL,51100,France
353,Reims Collectables,S50_4713,2002 Yamaha YZR M1,Motorcycles,44,600,a,North,10121,2003-05-07,2003-05-13,2003-05-13,Shipped,NULL,353,Henriot,Paul ,59 rue de l'Abbaye,Reims,NULL,51100,France
350,Marseille Mini Autos,S12_1099,1968 Ford Mustang,Classic Cars,42,68,b,East,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,NULL,350,Lebihan,Laurence ,"12, rue des Bouchers",Marseille,NULL,13008,France
350,Marseille Mini Autos,S12_3380,1968 Dodge Charger,Classic Cars,37,9123,b,East,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,NULL,350,Lebihan,Laurence ,"12, rue des Bouchers",Marseille,NULL,13008,France
350,Marseille Mini Autos,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,32,5663,b,East,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,NULL,350,Lebihan,Laurence ,"12, rue des Bouchers",Marseille,NULL,13008,France
350,Marseille Mini Autos,S12_4675,1969 Dodge Charger,Classic Cars,20,7323,b,East,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,NULL,350,Lebihan,Laurence ,"12, rue des Bouchers",Marseille,NULL,13008,France
350,Marseille Mini Autos,S18_1129,1993 Mazda RX-7,Classic Cars,34,3975,b,East,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,NULL,350,Lebihan,Laurence ,"12, rue des Bouchers",Marseille,NULL,13008,France
350,Marseille Mini Autos,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,43,8826,b,East,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,NULL,350,Lebihan,Laurence ,"12, rue des Bouchers",Marseille,NULL,13008,France
350,Marseille Mini Autos,S18_1984,1995 Honda Civic,Classic Cars,31,9772,b,East,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,NULL,350,Lebihan,Laurence ,"12, rue des Bouchers",Marseille,NULL,13008,France
350,Marseille Mini Autos,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,25,8347,b,East,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,NULL,350,Lebihan,Laurence ,"12, rue des Bouchers",Marseille,NULL,13008,France
350,Marseille Mini Autos,S18_3278,1969 Dodge Super Bee,Classic Cars,21,1917,b,East,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,NULL,350,Lebihan,Laurence ,"12, rue des Bouchers",Marseille,NULL,13008,France
350,Marseille Mini Autos,S18_3482,1976 Ford Gran Torino,Classic Cars,21,9127,b,East,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,NULL,350,Lebihan,Laurence ,"12, rue des Bouchers",Marseille,NULL,13008,France
350,Marseille Mini Autos,S18_3782,1957 Vespa GS150,Motorcycles,35,7689,a,North,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,NULL,350,Lebihan,Laurence ,"12, rue des Bouchers",Marseille,NULL,13008,France
350,Marseille Mini Autos,S18_4721,1957 Corvette Convertible,Classic Cars,28,1249,b,East,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,NULL,350,Lebihan,Laurence ,"12, rue des Bouchers",Marseille,NULL,13008,France
350,Marseille Mini Autos,S24_2972,1982 Lamborghini Diablo,Classic Cars,39,7723,b,East,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,NULL,350,Lebihan,Laurence ,"12, rue des Bouchers",Marseille,NULL,13008,France
350,Marseille Mini Autos,S24_3371,1971 Alpine Renault 1600s,Classic Cars,34,7995,b,East,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,NULL,350,Lebihan,Laurence ,"12, rue des Bouchers",Marseille,NULL,13008,France
350,Marseille Mini Autos,S24_3856,1956 Porsche 356A Coupe,Classic Cars,43,6600,b,East,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,NULL,350,Lebihan,Laurence ,"12, rue des Bouchers",Marseille,NULL,13008,France
350,Marseille Mini Autos,S24_4620,1961 Chevrolet Impala,Classic Cars,29,7869,b,East,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,NULL,350,Lebihan,Laurence ,"12, rue des Bouchers",Marseille,NULL,13008,France
350,Marseille Mini Autos,S32_2206,1982 Ducati 996 R,Motorcycles,31,9241,a,North,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,NULL,350,Lebihan,Laurence ,"12, rue des Bouchers",Marseille,NULL,13008,France
103,Atelier graphique,S18_1589,1965 Aston Martin DB5,Classic Cars,26,9042,b,East,10123,2003-05-20,2003-05-29,2003-05-22,Shipped,NULL,103,Schmitt,Carine ,"54, rue Royale",Nantes,NULL,44000,France
103,Atelier graphique,S18_2870,1999 Indy 500 Monte Carlo SS,Classic Cars,46,8164,b,East,10123,2003-05-20,2003-05-29,2003-05-22,Shipped,NULL,103,Schmitt,Carine ,"54, rue Royale",Nantes,NULL,44000,France
103,Atelier graphique,S18_3685,1948 Porsche Type 356 Roadster,Classic Cars,34,8990,b,East,10123,2003-05-20,2003-05-29,2003-05-22,Shipped,NULL,103,Schmitt,Carine ,"54, rue Royale",Nantes,NULL,44000,France
